Time [s],Channel 2
0.349304000,0
0.349314000,1
0.349474000,0
0.349482000,1
0.349548000,0
0.349558000,1
0.349630000,0
0.349640000,1
0.349712000,0
0.349720000,1
0.349794000,0
0.349802000,1
0.349832000,0
0.349842000,1
0.349874000,0
0.349884000,1
0.349910000,0
0.349920000,1
0.349962000,0
0.349970000,1
0.350270000,0
0.350278000,1
0.350438000,0
0.350448000,1
0.350502000,0
0.350512000,1
0.350584000,0
0.350592000,1
0.350664000,0
0.350674000,1
0.350746000,0
0.350756000,1
0.350786000,0
0.350794000,1
0.350830000,0
0.350840000,1
0.350866000,0
0.350876000,1
0.350924000,0
0.350934000,1
0.351234000,0
0.351244000,1
0.351404000,0
0.351414000,1
0.351468000,0
0.351476000,1
0.351548000,0
0.351558000,1
0.351630000,0
0.351640000,1
0.351712000,0
0.351720000,1
0.351750000,0
0.351760000,1
0.351798000,0
0.351808000,1
0.351836000,0
0.351844000,1
0.351898000,0
0.351908000,1
0.352200000,0
0.352210000,1
0.352370000,0
0.352378000,1
0.352408000,0
0.352418000,1
0.352490000,0
0.352498000,1
0.352572000,0
0.352580000,1
0.352652000,0
0.352662000,1
0.352692000,0
0.352700000,1
0.352742000,0
0.352752000,1
0.352780000,0
0.352788000,1
0.352848000,0
0.352858000,1
0.353166000,0
0.353174000,1
0.353334000,0
0.353344000,1
0.353374000,0
0.353382000,1
0.353454000,0
0.353464000,1
0.353536000,0
0.353546000,1
0.353618000,0
0.353628000,1
0.353658000,0
0.353666000,1
0.353712000,0
0.353720000,1
0.353748000,0
0.353756000,1
0.353822000,0
0.353832000,1
0.354130000,0
0.354140000,1
0.354300000,0
0.354308000,1
0.354338000,0
0.354348000,1
0.354420000,0
0.354430000,1
0.354502000,0
0.354510000,1
0.354584000,0
0.354592000,1
0.354622000,0
0.354632000,1
0.354680000,0
0.354688000,1
0.354716000,0
0.354724000,1
0.354798000,0
0.354806000,1
0.355096000,0
0.355106000,1
0.355264000,0
0.355274000,1
0.355304000,0
0.355314000,1
0.355386000,0
0.355394000,1
0.355466000,0
0.355476000,1
0.355548000,0
0.355558000,1
0.355588000,0
0.355596000,1
0.355648000,0
0.355656000,1
0.355684000,0
0.355694000,1
0.355756000,0
0.355766000,1
0.356060000,0
0.356070000,1
0.356230000,0
0.356240000,1
0.356292000,0
0.356302000,1
0.356374000,0
0.356384000,1
0.356456000,0
0.356466000,1
0.356538000,0
0.356546000,1
0.356576000,0
0.356586000,1
0.356640000,0
0.356650000,1
0.356676000,0
0.356686000,1
0.356754000,0
0.356764000,1
0.357026000,0
0.357034000,1
0.357194000,0
0.357204000,1
0.357234000,0
0.357244000,1
0.357316000,0
0.357324000,1
0.357396000,0
0.357406000,1
0.357478000,0
0.357488000,1
0.357518000,0
0.357526000,1
0.357584000,0
0.357594000,1
0.357620000,0
0.357630000,1
0.357680000,0
0.357690000,1
0.357992000,0
0.358000000,1
0.358160000,0
0.358168000,1
0.358198000,0
0.358208000,1
0.358280000,0
0.358290000,1
0.358362000,0
0.358372000,1
0.358444000,0
0.358452000,1
0.358482000,0
0.358492000,1
0.358552000,0
0.358562000,1
0.358588000,0
0.358598000,1
0.358654000,0
0.358664000,1
0.358956000,0
0.358966000,1
0.359126000,0
0.359134000,1
0.359188000,0
0.359198000,1
0.359270000,0
0.359280000,1
0.359352000,0
0.359360000,1
0.359432000,0
0.359442000,1
0.359472000,0
0.359482000,1
0.359544000,0
0.359554000,1
0.359580000,0
0.359590000,1
0.359630000,0
0.359638000,1
0.359922000,0
0.359930000,1
0.360090000,0
0.360100000,1
0.360130000,0
0.360138000,1
0.360212000,0
0.360220000,1
0.360292000,0
0.360302000,1
0.360374000,0
0.360384000,1
0.360414000,0
0.360422000,1
0.360488000,0
0.360498000,1
0.360524000,0
0.360534000,1
0.360580000,0
0.360588000,1
0.360886000,0
0.360896000,1
0.361056000,0
0.361066000,1
0.361094000,0
0.361104000,1
0.361176000,0
0.361186000,1
0.361258000,0
0.361268000,1
0.361340000,0
0.361348000,1
0.361378000,0
0.361388000,1
0.361456000,0
0.361466000,1
0.361492000,0
0.361502000,1
0.361530000,0
0.361538000,1
0.361852000,0
0.361862000,1
0.362020000,0
0.362030000,1
0.362084000,0
0.362094000,1
0.362166000,0
0.362176000,1
0.362248000,0
0.362256000,1
0.362328000,0
0.362338000,1
0.362368000,0
0.362376000,1
0.362450000,0
0.362458000,1
0.362486000,0
0.362494000,1
0.362528000,0
0.362536000,1
0.362818000,0
0.362826000,1
0.362986000,0
0.362996000,1
0.363026000,0
0.363034000,1
0.363106000,0
0.363116000,1
0.363188000,0
0.363198000,1
0.363270000,0
0.363278000,1
0.363312000,0
0.363320000,1
0.363348000,0
0.363356000,1
0.363384000,0
0.363394000,1
0.363444000,0
0.363454000,1
0.363782000,0
0.363792000,1
0.363952000,0
0.363960000,1
0.364014000,0
0.364024000,1
0.364096000,0
0.364104000,1
0.364178000,0
0.364186000,1
0.364258000,0
0.364268000,1
0.364300000,0
0.364310000,1
0.364340000,0
0.364350000,1
0.364376000,0
0.364386000,1
0.364442000,0
0.364452000,1
0.364748000,0
0.364756000,1
0.364916000,0
0.364926000,1
0.364992000,0
0.365000000,1
0.365072000,0
0.365082000,1
0.365154000,0
0.365164000,1
0.365236000,0
0.365246000,1
0.365278000,0
0.365288000,1
0.365320000,0
0.365330000,1
0.365356000,0
0.365366000,1
0.365428000,0
0.365438000,1
0.365712000,0
0.365722000,1
0.365882000,0
0.365890000,1
0.365956000,0
0.365966000,1
0.366038000,0
0.366048000,1
0.366120000,0
0.366128000,1
0.366202000,0
0.366210000,1
0.366244000,0
0.366252000,1
0.366288000,0
0.366298000,1
0.366324000,0
0.366334000,1
0.366402000,0
0.366412000,1
0.366678000,0
0.366686000,1
0.366846000,0
0.366856000,1
0.366922000,0
0.366932000,1
0.367004000,0
0.367012000,1
0.367084000,0
0.367094000,1
0.367166000,0
0.367176000,1
0.367208000,0
0.367218000,1
0.367256000,0
0.367266000,1
0.367292000,0
0.367302000,1
0.367330000,0
0.367338000,1
0.367642000,0
0.367652000,1
0.367812000,0
0.367822000,1
0.367874000,0
0.367884000,1
0.367956000,0
0.367966000,1
0.368038000,0
0.368048000,1
0.368120000,0
0.368128000,1
0.368162000,0
0.368170000,1
0.368212000,0
0.368222000,1
0.368250000,0
0.368258000,1
0.368292000,0
0.368300000,1
0.368608000,0
0.368618000,1
0.368776000,0
0.368786000,1
0.368840000,0
0.368850000,1
0.368922000,0
0.368932000,1
0.369004000,0
0.369012000,1
0.369084000,0
0.369094000,1
0.369126000,0
0.369136000,1
0.369182000,0
0.369190000,1
0.369218000,0
0.369226000,1
0.369266000,0
0.369274000,1
0.369574000,0
0.369582000,1
0.369742000,0
0.369752000,1
0.369794000,0
0.369802000,1
0.369874000,0
0.369884000,1
0.369956000,0
0.369966000,1
0.370038000,0
0.370048000,1
0.370080000,0
0.370090000,1
0.370138000,0
0.370146000,1
0.370174000,0
0.370182000,1
0.370228000,0
0.370238000,1
0.370538000,0
0.370548000,1
0.370708000,0
0.370716000,1
0.370746000,0
0.370756000,1
0.370828000,0
0.370838000,1
0.370910000,0
0.370918000,1
0.370992000,0
0.371000000,1
0.371034000,0
0.371042000,1
0.371094000,0
0.371102000,1
0.371130000,0
0.371140000,1
0.371182000,0
0.371190000,1
0.371504000,0
0.371512000,1
0.371672000,0
0.371682000,1
0.371712000,0
0.371722000,1
0.371794000,0
0.371802000,1
0.371874000,0
0.371884000,1
0.371956000,0
0.371966000,1
0.371998000,0
0.372008000,1
0.372062000,0
0.372070000,1
0.372098000,0
0.372108000,1
0.372156000,0
0.372164000,1
0.372468000,0
0.372478000,1
0.372638000,0
0.372646000,1
0.372676000,0
0.372686000,1
0.372758000,0
0.372768000,1
0.372840000,0
0.372850000,1
0.372922000,0
0.372930000,1
0.372964000,0
0.372972000,1
0.373030000,0
0.373040000,1
0.373066000,0
0.373076000,1
0.373106000,0
0.373114000,1
0.373434000,0
0.373444000,1
0.373602000,0
0.373612000,1
0.373642000,0
0.373652000,1
0.373724000,0
0.373732000,1
0.373804000,0
0.373814000,1
0.373886000,0
0.373896000,1
0.373928000,0
0.373938000,1
0.373998000,0
0.374008000,1
0.374034000,0
0.374044000,1
0.374080000,0
0.374088000,1
0.374400000,0
0.374408000,1
0.374568000,0
0.374578000,1
0.374606000,0
0.374616000,1
0.374688000,0
0.374698000,1
0.374770000,0
0.374780000,1
0.374852000,0
0.374860000,1
0.374894000,0
0.374902000,1
0.374966000,0
0.374976000,1
0.375002000,0
0.375012000,1
0.375078000,0
0.375086000,1
0.375364000,0
0.375374000,1
0.375534000,0
0.375542000,1
0.375572000,0
0.375582000,1
0.375654000,0
0.375664000,1
0.375736000,0
0.375744000,1
0.375816000,0
0.375826000,1
0.375858000,0
0.375868000,1
0.375934000,0
0.375944000,1
0.375970000,0
0.375980000,1
0.376052000,0
0.376062000,1
0.376330000,0
0.376338000,1
0.376498000,0
0.376508000,1
0.376538000,0
0.376546000,1
0.376618000,0
0.376628000,1
0.376700000,0
0.376710000,1
0.376782000,0
0.376790000,1
0.376824000,0
0.376834000,1
0.376902000,0
0.376912000,1
0.376938000,0
0.376948000,1
0.377002000,0
0.377010000,1
0.377294000,0
0.377304000,1
0.377464000,0
0.377472000,1
0.377502000,0
0.377512000,1
0.377584000,0
0.377594000,1
0.377666000,0
0.377674000,1
0.377746000,0
0.377756000,1
0.377790000,0
0.377798000,1
0.377870000,0
0.377880000,1
0.377906000,0
0.377916000,1
0.377976000,0
0.377984000,1
0.378260000,0
0.378268000,1
0.378428000,0
0.378438000,1
0.378468000,0
0.378476000,1
0.378550000,0
0.378558000,1
0.378630000,0
0.378640000,1
0.378712000,0
0.378722000,1
0.378758000,0
0.378766000,1
0.378794000,0
0.378802000,1
0.378830000,0
0.378838000,1
0.378910000,0
0.378920000,1
0.379224000,0
0.379234000,1
0.379394000,0
0.379402000,1
0.379468000,0
0.379478000,1
0.379550000,0
0.379560000,1
0.379632000,0
0.379642000,1
0.379714000,0
0.379722000,1
0.379758000,0
0.379768000,1
0.379798000,0
0.379806000,1
0.379834000,0
0.379844000,1
0.379910000,0
0.379918000,1
0.380190000,0
0.380200000,1
0.380358000,0
0.380368000,1
0.380410000,0
0.380420000,1
0.380492000,0
0.380500000,1
0.380572000,0
0.380582000,1
0.380654000,0
0.380664000,1
0.380700000,0
0.380708000,1
0.380742000,0
0.380750000,1
0.380778000,0
0.380786000,1
0.380848000,0
0.380856000,1
0.381154000,0
0.381164000,1
0.381324000,0
0.381334000,1
0.381400000,0
0.381408000,1
0.381480000,0
0.381490000,1
0.381562000,0
0.381572000,1
0.381644000,0
0.381652000,1
0.381688000,0
0.381698000,1
0.381734000,0
0.381744000,1
0.381770000,0
0.381780000,1
0.381834000,0
0.381842000,1
0.382120000,0
0.382130000,1
0.382288000,0
0.382298000,1
0.382352000,0
0.382362000,1
0.382434000,0
0.382444000,1
0.382516000,0
0.382524000,1
0.382596000,0
0.382606000,1
0.382642000,0
0.382652000,1
0.382690000,0
0.382700000,1
0.382726000,0
0.382736000,1
0.382784000,0
0.382792000,1
0.383086000,0
0.383094000,1
0.383254000,0
0.383264000,1
0.383330000,0
0.383338000,1
0.383410000,0
0.383420000,1
0.383492000,0
0.383502000,1
0.383574000,0
0.383582000,1
0.383618000,0
0.383628000,1
0.383670000,0
0.383680000,1
0.383706000,0
0.383716000,1
0.383758000,0
0.383766000,1
0.384050000,0
0.384060000,1
0.384220000,0
0.384228000,1
0.384294000,0
0.384304000,1
0.384376000,0
0.384386000,1
0.384458000,0
0.384466000,1
0.384538000,0
0.384548000,1
0.384584000,0
0.384594000,1
0.384638000,0
0.384648000,1
0.384674000,0
0.384684000,1
0.384720000,0
0.384730000,1
0.385016000,0
0.385024000,1
0.385184000,0
0.385194000,1
0.385260000,0
0.385270000,1
0.385342000,0
0.385350000,1
0.385422000,0
0.385432000,1
0.385504000,0
0.385514000,1
0.385550000,0
0.385558000,1
0.385606000,0
0.385616000,1
0.385642000,0
0.385652000,1
0.385682000,0
0.385692000,1
0.385980000,0
0.385990000,1
0.386150000,0
0.386158000,1
0.386212000,0
0.386222000,1
0.386294000,0
0.386304000,1
0.386376000,0
0.386384000,1
0.386456000,0
0.386466000,1
0.386502000,0
0.386512000,1
0.386562000,0
0.386572000,1
0.386598000,0
0.386608000,1
0.386642000,0
0.386650000,1
0.386946000,0
0.386956000,1
0.387114000,0
0.387124000,1
0.387154000,0
0.387164000,1
0.387236000,0
0.387244000,1
0.387316000,0
0.387326000,1
0.387398000,0
0.387408000,1
0.387444000,0
0.387452000,1
0.387506000,0
0.387516000,1
0.387544000,0
0.387552000,1
0.387580000,0
0.387588000,1
0.387912000,0
0.387920000,1
0.388080000,0
0.388090000,1
0.388120000,0
0.388128000,1
0.388200000,0
0.388210000,1
0.388282000,0
0.388292000,1
0.388364000,0
0.388372000,1
0.388408000,0
0.388418000,1
0.388476000,0
0.388484000,1
0.388512000,0
0.388520000,1
0.388566000,0
0.388574000,1
0.388876000,0
0.388886000,1
0.389046000,0
0.389054000,1
0.389084000,0
0.389094000,1
0.389166000,0
0.389176000,1
0.389248000,0
0.389256000,1
0.389328000,0
0.389338000,1
0.389374000,0
0.389384000,1
0.389444000,0
0.389452000,1
0.389480000,0
0.389488000,1
0.389528000,0
0.389538000,1
0.389842000,0
0.389850000,1
0.390010000,0
0.390020000,1
0.390050000,0
0.390058000,1
0.390130000,0
0.390140000,1
0.390212000,0
0.390222000,1
0.390294000,0
0.390304000,1
0.390340000,0
0.390348000,1
0.390412000,0
0.390420000,1
0.390448000,0
0.390456000,1
0.390514000,0
0.390524000,1
0.390806000,0
0.390816000,1
0.390976000,0
0.390984000,1
0.391038000,0
0.391048000,1
0.391120000,0
0.391130000,1
0.391202000,0
0.391210000,1
0.391284000,0
0.391292000,1
0.391328000,0
0.391338000,1
0.391404000,0
0.391412000,1
0.391440000,0
0.391450000,1
0.391500000,0
0.391510000,1
0.391772000,0
0.391782000,1
0.391940000,0
0.391950000,1
0.391980000,0
0.391990000,1
0.392062000,0
0.392070000,1
0.392142000,0
0.392152000,1
0.392224000,0
0.392234000,1
0.392270000,0
0.392278000,1
0.392348000,0
0.392358000,1
0.392384000,0
0.392394000,1
0.392462000,0
0.392472000,1
0.392738000,0
0.392746000,1
0.392906000,0
0.392916000,1
0.392946000,0
0.392954000,1
0.393026000,0
0.393036000,1
0.393108000,0
0.393118000,1
0.393190000,0
0.393198000,1
0.393234000,0
0.393244000,1
0.393316000,0
0.393326000,1
0.393352000,0
0.393362000,1
0.393424000,0
0.393434000,1
0.393702000,0
0.393712000,1
0.393872000,0
0.393880000,1
0.393934000,0
0.393944000,1
0.394016000,0
0.394026000,1
0.394098000,0
0.394106000,1
0.394178000,0
0.394188000,1
0.394228000,0
0.394236000,1
0.394264000,0
0.394272000,1
0.394300000,0
0.394308000,1
0.394356000,0
0.394366000,1
0.394668000,0
0.394676000,1
0.394836000,0
0.394846000,1
0.394876000,0
0.394884000,1
0.394958000,0
0.394966000,1
0.395038000,0
0.395048000,1
0.395120000,0
0.395130000,1
0.395168000,0
0.395178000,1
0.395208000,0
0.395216000,1
0.395244000,0
0.395252000,1
0.395294000,0
0.395304000,1
0.395632000,0
0.395642000,1
0.395802000,0
0.395810000,1
0.395864000,0
0.395874000,1
0.395946000,0
0.395956000,1
0.396028000,0
0.396036000,1
0.396110000,0
0.396118000,1
0.396158000,0
0.396166000,1
0.396200000,0
0.396208000,1
0.396236000,0
0.396246000,1
0.396282000,0
0.396290000,1
0.396598000,0
0.396606000,1
0.396766000,0
0.396776000,1
0.396806000,0
0.396816000,1
0.396888000,0
0.396896000,1
0.396968000,0
0.396978000,1
0.397050000,0
0.397060000,1
0.397098000,0
0.397108000,1
0.397144000,0
0.397152000,1
0.397180000,0
0.397190000,1
0.397218000,0
0.397228000,1
0.397562000,0
0.397572000,1
0.397732000,0
0.397740000,1
0.397770000,0
0.397780000,1
0.397852000,0
0.397862000,1
0.397934000,0
0.397942000,1
0.398014000,0
0.398024000,1
0.398064000,0
0.398072000,1
0.398112000,0
0.398120000,1
0.398148000,0
0.398156000,1
0.398230000,0
0.398238000,1
0.398528000,0
0.398538000,1
0.398696000,0
0.398706000,1
0.398760000,0
0.398770000,1
0.398842000,0
0.398850000,1
0.398922000,0
0.398932000,1
0.399004000,0
0.399014000,1
0.399052000,0
0.399062000,1
0.399104000,0
0.399114000,1
0.399140000,0
0.399150000,1
0.399216000,0
0.399224000,1
0.399492000,0
0.399502000,1
0.399662000,0
0.399670000,1
0.399736000,0
0.399746000,1
0.399818000,0
0.399828000,1
0.399900000,0
0.399910000,1
0.399982000,0
0.399990000,1
0.400030000,0
0.400038000,1
0.400084000,0
0.400094000,1
0.400120000,0
0.400130000,1
0.400190000,0
0.400198000,1
0.400458000,0
0.400468000,1
0.400626000,0
0.400636000,1
0.400702000,0
0.400712000,1
0.400784000,0
0.400792000,1
0.400866000,0
0.400874000,1
0.400946000,0
0.400956000,1
0.400994000,0
0.401004000,1
0.401052000,0
0.401062000,1
0.401088000,0
0.401098000,1
0.401152000,0
0.401160000,1
0.401424000,0
0.401432000,1
0.401592000,0
0.401602000,1
0.401668000,0
0.401676000,1
0.401748000,0
0.401758000,1
0.401830000,0
0.401840000,1
0.401912000,0
0.401922000,1
0.401960000,0
0.401970000,1
0.402020000,0
0.402030000,1
0.402056000,0
0.402066000,1
0.402122000,0
0.402132000,1
0.402388000,0
0.402398000,1
0.402558000,0
0.402566000,1
0.402620000,0
0.402630000,1
0.402702000,0
0.402712000,1
0.402784000,0
0.402792000,1
0.402864000,0
0.402874000,1
0.402914000,0
0.402922000,1
0.402976000,0
0.402986000,1
0.403012000,0
0.403022000,1
0.403072000,0
0.403082000,1
0.403354000,0
0.403362000,1
0.403522000,0
0.403532000,1
0.403586000,0
0.403594000,1
0.403668000,0
0.403676000,1
0.403748000,0
0.403758000,1
0.403830000,0
0.403840000,1
0.403878000,0
0.403888000,1
0.403944000,0
0.403954000,1
0.403980000,0
0.403990000,1
0.404060000,0
0.404068000,1
0.404318000,0
0.404328000,1
0.404488000,0
0.404496000,1
0.404538000,0
0.404548000,1
0.404620000,0
0.404630000,1
0.404702000,0
0.404710000,1
0.404784000,0
0.404792000,1
0.404832000,0
0.404840000,1
0.404900000,0
0.404910000,1
0.404936000,0
0.404946000,1
0.405010000,0
0.405018000,1
0.405284000,0
0.405294000,1
0.405452000,0
0.405462000,1
0.405492000,0
0.405502000,1
0.405574000,0
0.405582000,1
0.405654000,0
0.405664000,1
0.405736000,0
0.405746000,1
0.405784000,0
0.405794000,1
0.405856000,0
0.405866000,1
0.405894000,0
0.405902000,1
0.405936000,0
0.405944000,1
0.406248000,0
0.406258000,1
0.406418000,0
0.406428000,1
0.406458000,0
0.406466000,1
0.406538000,0
0.406548000,1
0.406620000,0
0.406630000,1
0.406702000,0
0.406710000,1
0.406750000,0
0.406758000,1
0.406826000,0
0.406834000,1
0.406862000,0
0.406870000,1
0.406898000,0
0.406906000,1
0.407214000,0
0.407224000,1
0.407384000,0
0.407392000,1
0.407422000,0
0.407432000,1
0.407504000,0
0.407514000,1
0.407586000,0
0.407594000,1
0.407666000,0
0.407676000,1
0.407714000,0
0.407724000,1
0.407794000,0
0.407802000,1
0.407830000,0
0.407838000,1
0.407884000,0
0.407894000,1
0.408180000,0
0.408188000,1
0.408348000,0
0.408358000,1
0.408388000,0
0.408396000,1
0.408468000,0
0.408478000,1
0.408550000,0
0.408560000,1
0.408632000,0
0.408640000,1
0.408680000,0
0.408690000,1
0.408762000,0
0.408770000,1
0.408798000,0
0.408806000,1
0.408846000,0
0.408856000,1
0.409144000,0
0.409154000,1
0.409314000,0
0.409322000,1
0.409352000,0
0.409362000,1
0.409434000,0
0.409444000,1
0.409516000,0
0.409524000,1
0.409596000,0
0.409606000,1
0.409648000,0
0.409658000,1
0.409684000,0
0.409694000,1
0.409720000,0
0.409730000,1
0.409756000,0
0.409766000,1
0.410110000,0
0.410118000,1
0.410278000,0
0.410288000,1
0.410318000,0
0.410326000,1
0.410400000,0
0.410408000,1
0.410480000,0
0.410490000,1
0.410562000,0
0.410572000,1
0.410614000,0
0.410622000,1
0.410652000,0
0.410662000,1
0.410688000,0
0.410698000,1
0.410730000,0
0.410740000,1
0.411074000,0
0.411084000,1
0.411244000,0
0.411252000,1
0.411282000,0
0.411292000,1
0.411364000,0
0.411374000,1
0.411446000,0
0.411454000,1
0.411528000,0
0.411536000,1
0.411578000,0
0.411588000,1
0.411620000,0
0.411630000,1
0.411656000,0
0.411666000,1
0.411706000,0
0.411714000,1
0.412040000,0
0.412048000,1
0.412208000,0
0.412218000,1
0.412248000,0
0.412258000,1
0.412330000,0
0.412338000,1
0.412410000,0
0.412420000,1
0.412492000,0
0.412502000,1
0.412544000,0
0.412552000,1
0.412588000,0
0.412598000,1
0.412624000,0
0.412634000,1
0.412680000,0
0.412688000,1
0.413004000,0
0.413014000,1
0.413174000,0
0.413182000,1
0.413212000,0
0.413222000,1
0.413294000,0
0.413304000,1
0.413376000,0
0.413384000,1
0.413458000,0
0.413466000,1
0.413508000,0
0.413518000,1
0.413556000,0
0.413566000,1
0.413592000,0
0.413602000,1
0.413652000,0
0.413662000,1
0.413970000,0
0.413980000,1
0.414138000,0
0.414148000,1
0.414214000,0
0.414224000,1
0.414296000,0
0.414304000,1
0.414378000,0
0.414386000,1
0.414458000,0
0.414468000,1
0.414510000,0
0.414520000,1
0.414560000,0
0.414570000,1
0.414598000,0
0.414606000,1
0.414664000,0
0.414672000,1
0.414936000,0
0.414944000,1
0.415104000,0
0.415114000,1
0.415156000,0
0.415164000,1
0.415236000,0
0.415246000,1
0.415318000,0
0.415328000,1
0.415400000,0
0.415408000,1
0.415450000,0
0.415460000,1
0.415506000,0
0.415514000,1
0.415542000,0
0.415550000,1
0.415614000,0
0.415622000,1
0.415900000,0
0.415910000,1
0.416070000,0
0.416078000,1
0.416132000,0
0.416142000,1
0.416214000,0
0.416224000,1
0.416296000,0
0.416304000,1
0.416376000,0
0.416386000,1
0.416428000,0
0.416438000,1
0.416486000,0
0.416494000,1
0.416522000,0
0.416530000,1
0.416600000,0
0.416610000,1
0.416866000,0
0.416874000,1
0.417034000,0
0.417044000,1
0.417110000,0
0.417118000,1
0.417192000,0
0.417200000,1
0.417272000,0
0.417282000,1
0.417354000,0
0.417364000,1
0.417406000,0
0.417414000,1
0.417466000,0
0.417474000,1
0.417502000,0
0.417510000,1
0.417578000,0
0.417586000,1
0.417830000,0
0.417840000,1
0.418000000,0
0.418008000,1
0.418062000,0
0.418072000,1
0.418144000,0
0.418154000,1
0.418226000,0
0.418234000,1
0.418306000,0
0.418316000,1
0.418358000,0
0.418368000,1
0.418422000,0
0.418430000,1
0.418458000,0
0.418466000,1
0.418540000,0
0.418548000,1
0.418796000,0
0.418804000,1
0.418964000,0
0.418974000,1
0.419028000,0
0.419036000,1
0.419110000,0
0.419118000,1
0.419190000,0
0.419200000,1
0.419272000,0
0.419282000,1
0.419324000,0
0.419332000,1
0.419390000,0
0.419398000,1
0.419426000,0
0.419434000,1
0.419490000,0
0.419498000,1
0.419760000,0
0.419770000,1
0.419930000,0
0.419938000,1
0.420004000,0
0.420014000,1
0.420086000,0
0.420096000,1
0.420168000,0
0.420176000,1
0.420248000,0
0.420258000,1
0.420300000,0
0.420310000,1
0.420370000,0
0.420378000,1
0.420406000,0
0.420416000,1
0.420476000,0
0.420484000,1
0.420726000,0
0.420734000,1
0.420894000,0
0.420904000,1
0.420970000,0
0.420980000,1
0.421052000,0
0.421060000,1
0.421132000,0
0.421142000,1
0.421214000,0
0.421224000,1
0.421266000,0
0.421274000,1
0.421338000,0
0.421348000,1
0.421374000,0
0.421384000,1
0.421426000,0
0.421434000,1
0.421690000,0
0.421700000,1
0.421860000,0
0.421868000,1
0.421898000,0
0.421908000,1
0.421980000,0
0.421990000,1
0.422062000,0
0.422070000,1
0.422144000,0
0.422152000,1
0.422194000,0
0.422204000,1
0.422270000,0
0.422280000,1
0.422306000,0
0.422316000,1
0.422364000,0
0.422372000,1
0.422656000,0
0.422664000,1
0.422824000,0
0.422834000,1
0.422864000,0
0.422874000,1
0.422946000,0
0.422954000,1
0.423026000,0
0.423036000,1
0.423108000,0
0.423118000,1
0.423160000,0
0.423168000,1
0.423238000,0
0.423246000,1
0.423274000,0
0.423284000,1
0.423314000,0
0.423322000,1
0.423620000,0
0.423630000,1
0.423790000,0
0.423798000,1
0.423828000,0
0.423838000,1
0.423910000,0
0.423920000,1
0.423992000,0
0.424002000,1
0.424074000,0
0.424082000,1
0.424124000,0
0.424134000,1
0.424206000,0
0.424216000,1
0.424242000,0
0.424252000,1
0.424288000,0
0.424296000,1
0.424586000,0
0.424596000,1
0.424754000,0
0.424764000,1
0.424794000,0
0.424804000,1
0.424876000,0
0.424884000,1
0.424956000,0
0.424966000,1
0.425038000,0
0.425048000,1
0.425092000,0
0.425102000,1
0.425128000,0
0.425138000,1
0.425164000,0
0.425174000,1
0.425228000,0
0.425238000,1
0.425550000,0
0.425560000,1
0.425720000,0
0.425728000,1
0.425782000,0
0.425792000,1
0.425864000,0
0.425874000,1
0.425946000,0
0.425954000,1
0.426028000,0
0.426036000,1
0.426082000,0
0.426090000,1
0.426120000,0
0.426130000,1
0.426156000,0
0.426166000,1
0.426226000,0
0.426236000,1
0.426516000,0
0.426524000,1
0.426684000,0
0.426694000,1
0.426724000,0
0.426732000,1
0.426806000,0
0.426814000,1
0.426886000,0
0.426896000,1
0.426968000,0
0.426976000,1
0.427022000,0
0.427032000,1
0.427064000,0
0.427074000,1
0.427100000,0
0.427110000,1
0.427176000,0
0.427186000,1
0.427480000,0
0.427490000,1
0.427650000,0
0.427658000,1
0.427688000,0
0.427698000,1
0.427770000,0
0.427780000,1
0.427852000,0
0.427860000,1
0.427932000,0
0.427942000,1
0.427986000,0
0.427996000,1
0.428032000,0
0.428042000,1
0.428068000,0
0.428078000,1
0.428150000,0
0.428160000,1
0.428446000,0
0.428454000,1
0.428614000,0
0.428624000,1
0.428678000,0
0.428688000,1
0.428760000,0
0.428768000,1
0.428840000,0
0.428850000,1
0.428922000,0
0.428932000,1
0.428976000,0
0.428986000,1
0.429024000,0
0.429034000,1
0.429060000,0
0.429070000,1
0.429100000,0
0.429110000,1
0.429410000,0
0.429420000,1
0.429580000,0
0.429588000,1
0.429618000,0
0.429628000,1
0.429700000,0
0.429710000,1
0.429782000,0
0.429790000,1
0.429864000,0
0.429872000,1
0.429918000,0
0.429926000,1
0.429968000,0
0.429978000,1
0.430004000,0
0.430014000,1
0.430050000,0
0.430060000,1
0.430376000,0
0.430386000,1
0.430544000,0
0.430554000,1
0.430608000,0
0.430618000,1
0.430690000,0
0.430698000,1
0.430770000,0
0.430780000,1
0.430852000,0
0.430862000,1
0.430906000,0
0.430916000,1
0.430960000,0
0.430970000,1
0.430998000,0
0.431006000,1
0.431048000,0
0.431058000,1
0.431340000,0
0.431350000,1
0.431510000,0
0.431520000,1
0.431574000,0
0.431582000,1
0.431654000,0
0.431664000,1
0.431736000,0
0.431746000,1
0.431818000,0
0.431826000,1
0.431872000,0
0.431882000,1
0.431930000,0
0.431938000,1
0.431966000,0
0.431974000,1
0.432022000,0
0.432032000,1
0.432306000,0
0.432316000,1
0.432474000,0
0.432484000,1
0.432514000,0
0.432524000,1
0.432596000,0
0.432604000,1
0.432678000,0
0.432686000,1
0.432758000,0
0.432768000,1
0.432812000,0
0.432822000,1
0.432874000,0
0.432882000,1
0.432910000,0
0.432918000,1
0.432958000,0
0.432966000,1
0.433272000,0
0.433280000,1
0.433440000,0
0.433450000,1
0.433504000,0
0.433512000,1
0.433584000,0
0.433594000,1
